Word,Length of characters,Median duration,Frequency rank,Relative frequency
hartzearen,10,0.5900000000000003,24748,2.1830676903798754e-06
ikuslearen,10,0.69,24748,2.1830676903798754e-06
logikoa,7,0.7599999999999998,24748,2.1830676903798754e-06
zallako,7,0.5799999999999998,24748,2.1830676903798754e-06
zailetan,8,0.5700000000000003,24748,2.1830676903798754e-06
maniobrak,9,0.4700000000000002,24748,2.1830676903798754e-06
ebanjelioko,11,0.7300000000000002,24748,2.1830676903798754e-06
parabola,8,0.4900000000000002,24748,2.1830676903798754e-06
oinarrituriko,13,0.6900000000000002,24748,2.1830676903798754e-06
lehenen,7,0.5499999999999998,24748,2.1830676903798754e-06
iturrik,7,0.3399999999999998,24748,2.1830676903798754e-06
morgantina,10,0.6999999999999997,24748,2.1830676903798754e-06
uro,3,0.27,24748,2.1830676903798754e-06
erreduzitzaileak,16,0.9699999999999998,24748,2.1830676903798754e-06
inguruari,9,0.53,24748,2.1830676903798754e-06
margoturik,10,0.6300000000000003,24748,2.1830676903798754e-06
txakurrek,9,0.54,24748,2.1830676903798754e-06
bariazio,8,0.6099999999999999,24748,2.1830676903798754e-06
kolorean,8,0.4700000000000002,24748,2.1830676903798754e-06
eskalar,7,0.52,24748,2.1830676903798754e-06
menfis,6,0.53,24748,2.1830676903798754e-06
demokratako,11,0.7700000000000005,24748,2.1830676903798754e-06
konbergentzia,13,0.81,24748,2.1830676903798754e-06
lizentziapean,13,0.8599999999999994,24748,2.1830676903798754e-06
ordokian,8,0.6500000000000004,24748,2.1830676903798754e-06
modeloen,8,0.5900000000000003,24748,2.1830676903798754e-06
morris,6,0.4599999999999999,24748,2.1830676903798754e-06
industriaren,12,0.6300000000000003,24748,2.1830676903798754e-06
bikainenetakoa,14,1.0800000000000003,24748,2.1830676903798754e-06
esporarik,9,0.5700000000000003,24748,2.1830676903798754e-06
txandakatzen,12,0.6399999999999997,24748,2.1830676903798754e-06
hirurek,7,0.4800000000000001,24748,2.1830676903798754e-06
militanteen,11,0.7799999999999998,24748,2.1830676903798754e-06
beltzagatik,11,0.6199999999999997,24748,2.1830676903798754e-06
berdintzen,10,0.5499999999999998,24748,2.1830676903798754e-06
elezahar,8,0.5699999999999998,24748,2.1830676903798754e-06
ederraren,9,0.7500000000000002,24748,2.1830676903798754e-06
autonomo,8,0.5700000000000003,24748,2.1830676903798754e-06
kuliska,7,0.4700000000000002,24748,2.1830676903798754e-06
ideiaren,8,0.54,24748,2.1830676903798754e-06
errusiara,9,0.5899999999999999,24748,2.1830676903798754e-06
zionean,7,0.6000000000000001,24748,2.1830676903798754e-06
kontrairaultzaile,17,1.08,24748,2.1830676903798754e-06
estandarizazioa,15,0.95,24748,2.1830676903798754e-06
elkarreragingarritasuna,23,1.44,24748,2.1830676903798754e-06
bertsuan,8,0.76,24748,2.1830676903798754e-06
lurrari,7,0.62,24748,2.1830676903798754e-06
pentsalarietakoa,16,1.16,24748,2.1830676903798754e-06
uhartetan,9,0.6400000000000001,24748,2.1830676903798754e-06
plazera,7,0.6399999999999997,24748,2.1830676903798754e-06
motatako,8,0.8599999999999999,24748,2.1830676903798754e-06
seguru,6,0.3299999999999996,24748,2.1830676903798754e-06
izenari,7,0.53,24748,2.1830676903798754e-06
komunaren,9,0.6299999999999999,24748,2.1830676903798754e-06
lezon,5,0.5,24748,2.1830676903798754e-06
jaioterri,9,0.6700000000000002,24748,2.1830676903798754e-06
liluratuta,10,0.79,24748,2.1830676903798754e-06
zarautz,7,0.4499999999999999,24748,2.1830676903798754e-06
hutsunearen,11,0.6000000000000001,24748,2.1830676903798754e-06
kronologiko,11,0.74,24748,2.1830676903798754e-06
profesionaletako,16,1.1499999999999997,24748,2.1830676903798754e-06
politikarekin,13,0.91,24748,2.1830676903798754e-06
urbanizazio,11,0.8199999999999998,24748,2.1830676903798754e-06
gizakiek,8,0.7800000000000002,24748,2.1830676903798754e-06
igerileku,9,0.7299999999999995,24748,2.1830676903798754e-06
garaienak,9,0.7599999999999998,24748,2.1830676903798754e-06
azterketarako,13,0.82,24748,2.1830676903798754e-06
lurrazpiko,10,0.88,24748,2.1830676903798754e-06
eztainu,7,0.6499999999999999,24748,2.1830676903798754e-06
kimuen,6,0.5800000000000003,24748,2.1830676903798754e-06
ardanatz,8,0.5900000000000001,24748,2.1830676903798754e-06
berriztagarriak,15,0.8300000000000001,24748,2.1830676903798754e-06
mugarik,7,0.4099999999999997,24748,2.1830676903798754e-06
popularrarekin,14,0.8200000000000001,24748,2.1830676903798754e-06
gazteluberri,12,0.9499999999999996,24748,2.1830676903798754e-06
nabaskoze,9,0.6399999999999997,24748,2.1830676903798754e-06
askearen,8,0.71,24748,2.1830676903798754e-06
karlisten,9,0.5899999999999999,24748,2.1830676903798754e-06
zatika,6,0.4099999999999997,24748,2.1830676903798754e-06
irakurleen,10,0.5800000000000001,24748,2.1830676903798754e-06
antzutasuna,11,0.7200000000000002,24748,2.1830676903798754e-06
solido,6,0.4100000000000001,24748,2.1830676903798754e-06
azaleran,8,0.6800000000000002,24748,2.1830676903798754e-06
berlinera,9,0.5899999999999999,24748,2.1830676903798754e-06
matxinoei,9,0.5199999999999998,24748,2.1830676903798754e-06
ruandako,8,0.5499999999999998,24748,2.1830676903798754e-06
suntsituak,10,0.5699999999999998,24748,2.1830676903798754e-06
bolak,5,0.29,24748,2.1830676903798754e-06
ezarrita,8,0.4900000000000002,24748,2.1830676903798754e-06
egutegian,9,0.52,24748,2.1830676903798754e-06
txerto,6,0.3500000000000001,24748,2.1830676903798754e-06
dominatzen,10,0.6100000000000003,24748,2.1830676903798754e-06
argitaletxeak,13,0.6800000000000002,24748,2.1830676903798754e-06
pamiela,7,0.3799999999999999,24748,2.1830676903798754e-06
erauzketak,10,0.7600000000000002,24748,2.1830676903798754e-06
batailetan,10,0.6800000000000006,24748,2.1830676903798754e-06
aizkolari,9,0.6799999999999999,24748,2.1830676903798754e-06
amaitzerakoan,13,0.8700000000000001,24748,2.1830676903798754e-06
agerraldia,10,0.6400000000000001,24748,2.1830676903798754e-06
arrotzak,8,0.4000000000000001,24748,2.1830676903798754e-06
hadrianok,9,0.7600000000000001,24748,2.1830676903798754e-06
kondentsazio,12,1.0699999999999994,24748,2.1830676903798754e-06
genea,5,0.3700000000000001,24748,2.1830676903798754e-06
mintzoarekin,12,0.73,24748,2.1830676903798754e-06
gainaldean,10,0.79,24748,2.1830676903798754e-06
estuarioaren,12,0.6499999999999999,24748,2.1830676903798754e-06
platako,7,0.5299999999999998,24748,2.1830676903798754e-06
azpieskualdeak,14,0.9299999999999996,24748,2.1830676903798754e-06
dordoina,8,0.4300000000000001,24748,2.1830676903798754e-06
aintziran,9,0.6600000000000001,24748,2.1830676903798754e-06
jatera,6,0.4199999999999999,24748,2.1830676903798754e-06
lotan,5,0.33,24748,2.1830676903798754e-06
koloreari,9,0.5800000000000001,24748,2.1830676903798754e-06
espainiarekin,13,0.9600000000000004,24748,2.1830676903798754e-06
etxekoandrea,12,0.73,24748,2.1830676903798754e-06
kaperan,7,0.4499999999999999,24748,2.1830676903798754e-06
filosofikoak,12,0.92,24748,2.1830676903798754e-06
berdekara,9,0.5800000000000001,24748,2.1830676903798754e-06
geografia,9,0.72,24748,2.1830676903798754e-06
antzerkigilerik,15,0.9200000000000002,24748,2.1830676903798754e-06
espetxeak,9,0.7800000000000002,24748,2.1830676903798754e-06
andeetako,9,0.6100000000000003,24748,2.1830676903798754e-06
atzerrira,9,0.6399999999999997,24748,2.1830676903798754e-06
ordainsaria,11,0.5300000000000002,24748,2.1830676903798754e-06
lehiaketaren,12,0.74,24748,2.1830676903798754e-06
onentzat,8,0.6399999999999997,24748,2.1830676903798754e-06
antartikoak,11,0.8700000000000001,24748,2.1830676903798754e-06
oxigenoarekiko,14,1.27,24748,2.1830676903798754e-06
sentikorra,10,0.6800000000000002,24748,2.1830676903798754e-06
trukea,6,0.3500000000000001,24748,2.1830676903798754e-06
entalpiaren,11,0.92,24748,2.1830676903798754e-06
ikaragarriek,12,0.8600000000000003,24748,2.1830676903798754e-06
etruriarren,11,0.86,24748,2.1830676903798754e-06
nobelak,7,0.7500000000000001,24748,2.1830676903798754e-06
alai,4,0.3000000000000002,24748,2.1830676903798754e-06
kume,4,0.2400000000000001,24748,2.1830676903798754e-06
birsorkuntza,12,0.75,24748,2.1830676903798754e-06
murriztuz,9,0.71,24748,2.1830676903798754e-06
sobietarrek,11,1.11,24748,2.1830676903798754e-06
bikotearen,10,0.7,24748,2.1830676903798754e-06
estudioa,8,0.5999999999999996,24748,2.1830676903798754e-06
semerik,7,0.49,24748,2.1830676903798754e-06
prozesioan,10,0.74,24748,2.1830676903798754e-06
eskuetara,9,0.5800000000000001,24748,2.1830676903798754e-06
trafikoan,9,0.52,24748,2.1830676903798754e-06
urreztietarekin,15,1.0,24748,2.1830676903798754e-06
deskribapen,11,0.7700000000000005,24748,2.1830676903798754e-06
gidaliburu,10,0.8300000000000001,24748,2.1830676903798754e-06
espedizioan,11,0.92,24748,2.1830676903798754e-06
hiribilduaren,13,0.87,24748,2.1830676903798754e-06
harresiez,9,0.91,24748,2.1830676903798754e-06
euskalaria,10,0.7300000000000004,24748,2.1830676903798754e-06
zientzialariari,15,1.08,24748,2.1830676903798754e-06
ezagutzari,10,0.6300000000000003,24748,2.1830676903798754e-06
jabeei,6,0.4599999999999999,24748,2.1830676903798754e-06
basamortuetan,13,0.8200000000000003,24748,2.1830676903798754e-06
laboral,7,0.4700000000000002,24748,2.1830676903798754e-06
difrakzioa,10,0.81,24748,2.1830676903798754e-06
populaziorik,12,0.7500000000000002,24748,2.1830676903798754e-06
kimu,4,0.2800000000000002,24748,2.1830676903798754e-06
hostoen,7,0.49,24748,2.1830676903798754e-06
tenplutik,9,0.5500000000000003,24748,2.1830676903798754e-06
epaitegira,10,0.6699999999999999,24748,2.1830676903798754e-06
kondairen,9,0.5,24748,2.1830676903798754e-06
eskuarki,8,0.8700000000000001,24748,2.1830676903798754e-06
eskolarteko,11,0.7,24748,2.1830676903798754e-06
zorro,5,0.5500000000000007,24748,2.1830676903798754e-06
konexio,7,0.6699999999999999,24748,2.1830676903798754e-06
notazioaren,11,0.5800000000000001,24748,2.1830676903798754e-06
palestina,9,0.77,24748,2.1830676903798754e-06
nikaragua,9,0.8,24748,2.1830676903798754e-06
ekaitz,6,0.3200000000000003,24748,2.1830676903798754e-06
otomandarren,12,0.7900000000000001,24748,2.1830676903798754e-06
harremanetako,13,0.6200000000000001,24748,2.1830676903798754e-06
tektonikoak,11,0.74,24748,2.1830676903798754e-06
errumaniako,11,0.5899999999999999,24748,2.1830676903798754e-06
mutuaren,8,0.5,24748,2.1830676903798754e-06
konbinazioa,11,0.78,24748,2.1830676903798754e-06
garraiatzaile,13,0.6499999999999999,24748,2.1830676903798754e-06
zatitzat,8,0.7600000000000002,24748,2.1830676903798754e-06
kontabilitatea,14,0.98,24748,2.1830676903798754e-06
epigrama,8,0.58,24748,2.1830676903798754e-06
girotua,7,0.4399999999999999,24748,2.1830676903798754e-06
sortzerakoan,12,0.8700000000000001,24748,2.1830676903798754e-06
dioklezianok,12,1.01,24748,2.1830676903798754e-06
aditzera,8,0.6199999999999997,24748,2.1830676903798754e-06
zeharka,7,0.7100000000000002,24748,2.1830676903798754e-06
idatzizko,9,0.6499999999999999,24748,2.1830676903798754e-06
laburrekin,10,0.6900000000000004,24748,2.1830676903798754e-06
desio,5,0.52,24748,2.1830676903798754e-06
behagarri,9,0.54,24748,2.1830676903798754e-06
sententziak,11,0.69,24748,2.1830676903798754e-06
mortadelok,10,0.96,24748,2.1830676903798754e-06
azti,4,0.4899999999999997,24748,2.1830676903798754e-06
mozorroarekin,13,0.8599999999999999,24748,2.1830676903798754e-06
kameleoien,10,0.9099999999999996,24748,2.1830676903798754e-06
narrastien,10,0.79,24748,2.1830676903798754e-06
zozketa,7,0.48,24748,2.1830676903798754e-06
tetrarkia,9,0.8500000000000001,24748,2.1830676903798754e-06
argigarriak,11,0.81,24748,2.1830676903798754e-06
prezipitaziorik,15,1.0499999999999998,24748,2.1830676903798754e-06
hezetasun,9,0.69,24748,2.1830676903798754e-06
alfonso,7,0.5599999999999999,24748,2.1830676903798754e-06
kadete,6,0.4000000000000001,24748,2.1830676903798754e-06
muntatzeko,10,0.73,24748,2.1830676903798754e-06
misioak,7,0.5900000000000007,24748,2.1830676903798754e-06
atzemandako,11,0.76,24748,2.1830676903798754e-06
jardueratan,11,0.8900000000000001,24748,2.1830676903798754e-06
ditzakeena,10,0.5699999999999994,24748,2.1830676903798754e-06
aparatuan,9,0.6500000000000004,24748,2.1830676903798754e-06
zentralaz,9,0.5800000000000001,24748,2.1830676903798754e-06
maldetan,8,0.7199999999999998,24748,2.1830676903798754e-06
hispanoamerikako,16,1.01,24748,2.1830676903798754e-06
erabakitzailea,14,0.8700000000000001,24748,2.1830676903798754e-06
numenorreko,11,1.0599999999999998,24748,2.1830676903798754e-06
organoek,8,0.8399999999999999,24748,2.1830676903798754e-06
erlatiboaren,12,0.77,24748,2.1830676903798754e-06
eskuratua,9,0.7999999999999998,24748,2.1830676903798754e-06
musikala,8,0.6399999999999997,24748,2.1830676903798754e-06
etimologikoki,13,1.17,24748,2.1830676903798754e-06
sinagoga,8,0.7199999999999998,24748,2.1830676903798754e-06
hostogalkorraren,16,0.9499999999999996,24748,2.1830676903798754e-06
pagadiak,8,0.6400000000000001,24748,2.1830676903798754e-06
errepublikarrek,15,1.04,24748,2.1830676903798754e-06
kartzelak,9,0.4599999999999997,24748,2.1830676903798754e-06
proiekzio,9,0.5599999999999999,24748,2.1830676903798754e-06
bertikalak,10,0.69,24748,2.1830676903798754e-06
ezegonkorragoa,14,0.8599999999999999,24748,2.1830676903798754e-06
hidroxilo,9,0.78,24748,2.1830676903798754e-06
hezitzaile,10,0.7899999999999996,24748,2.1830676903798754e-06
sailkatuz,9,0.5,24748,2.1830676903798754e-06
togoko,6,0.5599999999999999,24748,2.1830676903798754e-06
puzten,6,0.4399999999999999,24748,2.1830676903798754e-06
baraila,7,0.76,24748,2.1830676903798754e-06
toni,4,0.25,24748,2.1830676903798754e-06
tamainakoa,10,0.75,24748,2.1830676903798754e-06
helenistikoa,12,0.8699999999999997,24748,2.1830676903798754e-06
zozo,4,0.32,24748,2.1830676903798754e-06
ukitzeko,8,0.6799999999999997,24748,2.1830676903798754e-06
estiletearekin,14,1.12,24748,2.1830676903798754e-06
zozoa,5,0.3399999999999998,24748,2.1830676903798754e-06
atomikoan,9,0.6799999999999997,24748,2.1830676903798754e-06
eserlekuen,10,0.5800000000000001,24748,2.1830676903798754e-06
detektibe,9,0.5399999999999996,24748,2.1830676903798754e-06
zingiratsua,11,1.06,24748,2.1830676903798754e-06
biltzarra,9,0.5999999999999996,24748,2.1830676903798754e-06
emakunde,8,0.7300000000000001,24748,2.1830676903798754e-06
kontseilarien,13,0.6699999999999999,24748,2.1830676903798754e-06
legegintzaldietan,17,1.5799999999999998,24748,2.1830676903798754e-06
infusioa,8,0.6399999999999997,24748,2.1830676903798754e-06
te,2,0.1300000000000003,24748,2.1830676903798754e-06
hostoekin,9,0.5099999999999998,24748,2.1830676903798754e-06
gastroenteritis,15,1.13,24748,2.1830676903798754e-06
espezialitatean,15,1.2199999999999998,24748,2.1830676903798754e-06
grabitazioaren,14,1.0,24748,2.1830676903798754e-06
konstantearen,13,0.7400000000000002,24748,2.1830676903798754e-06
betearazlearen,14,0.79,24748,2.1830676903798754e-06
aginpide,8,0.5300000000000002,24748,2.1830676903798754e-06
neurketaren,11,0.6799999999999997,24748,2.1830676903798754e-06
diseinuak,9,0.73,24748,2.1830676903798754e-06
moda,4,0.2600000000000002,24748,2.1830676903798754e-06
guneek,6,0.52,24748,2.1830676903798754e-06
harlangaitz,11,0.7,24748,2.1830676903798754e-06
ingelesean,10,0.6399999999999999,24748,2.1830676903798754e-06
maputxeen,9,0.67,24748,2.1830676903798754e-06
zopak,5,0.4100000000000001,24748,2.1830676903798754e-06
kontserbatorioko,16,1.13,24748,2.1830676903798754e-06
ospetsuen,9,0.52,24748,2.1830676903798754e-06
bularreko,9,0.6099999999999999,24748,2.1830676903798754e-06
inposta,7,0.6100000000000003,24748,2.1830676903798754e-06
kapitelak,9,0.6200000000000001,24748,2.1830676903798754e-06
korintoar,9,0.77,24748,2.1830676903798754e-06
tomografia,10,0.7899999999999999,24748,2.1830676903798754e-06
ezberdinetarako,15,1.0099999999999998,24748,2.1830676903798754e-06
kisteak,7,0.5,24748,2.1830676903798754e-06
filologoa,9,0.6399999999999999,24748,2.1830676903798754e-06
infektatzen,11,0.8300000000000001,24748,2.1830676903798754e-06
koroarekiko,11,0.7,24748,2.1830676903798754e-06
famatuenetako,13,0.8699999999999997,24748,2.1830676903798754e-06
fosil,5,0.4500000000000002,24748,2.1830676903798754e-06
nahitaez,8,0.5400000000000005,24748,2.1830676903798754e-06
tradizional,11,0.6200000000000001,24748,2.1830676903798754e-06
telekomunikazio,15,0.8300000000000001,24748,2.1830676903798754e-06
zailtasunagatik,15,0.9099999999999996,24748,2.1830676903798754e-06
aitonaren,9,0.71,24748,2.1830676903798754e-06
pinturaren,10,0.7000000000000001,24748,2.1830676903798754e-06
ukitzailearen,13,0.77,24748,2.1830676903798754e-06
limite,6,0.5499999999999998,24748,2.1830676903798754e-06
babeslekuari,12,0.7800000000000002,24748,2.1830676903798754e-06
egotziak,8,0.6100000000000003,24748,2.1830676903798754e-06
disoluzioa,10,0.7399999999999998,24748,2.1830676903798754e-06
gasen,5,0.4900000000000002,24748,2.1830676903798754e-06
ondasunetan,11,0.6399999999999999,24748,2.1830676903798754e-06
gerrara,7,0.3899999999999997,24748,2.1830676903798754e-06
demokraten,10,0.5500000000000003,24748,2.1830676903798754e-06
marrazketaren,13,0.71,24748,2.1830676903798754e-06
aldatutako,10,0.7499999999999998,24748,2.1830676903798754e-06
nekazaritzari,13,0.9400000000000004,24748,2.1830676903798754e-06
askotarako,10,0.95,24748,2.1830676903798754e-06
artearekiko,11,0.77,24748,2.1830676903798754e-06
diseinuagatik,13,0.91,24748,2.1830676903798754e-06
dorado,6,0.5900000000000001,24748,2.1830676903798754e-06
telesailean,11,0.8599999999999999,24748,2.1830676903798754e-06
perfektua,9,0.4599999999999995,24748,2.1830676903798754e-06
zenbakiari,10,0.8000000000000003,24748,2.1830676903798754e-06
zituenetik,10,0.8599999999999999,24748,2.1830676903798754e-06
telebistara,11,0.8200000000000003,24748,2.1830676903798754e-06
bandetan,8,0.5700000000000003,24748,2.1830676903798754e-06
bereziekin,10,0.69,24748,2.1830676903798754e-06
kantuarekin,11,0.7000000000000002,24748,2.1830676903798754e-06
itzulia,7,0.52,24748,2.1830676903798754e-06
garatua,7,0.33,24748,2.1830676903798754e-06
frantziarrek,12,0.6399999999999999,24748,2.1830676903798754e-06
kokagunea,9,0.5899999999999999,24748,2.1830676903798754e-06
bularretako,11,0.72,24748,2.1830676903798754e-06
hedabidetan,11,0.8400000000000003,24748,2.1830676903798754e-06
montpellierren,14,0.8200000000000001,24748,2.1830676903798754e-06
gorakorren,10,0.8500000000000001,24748,2.1830676903798754e-06
jokaleku,8,0.6900000000000004,24748,2.1830676903798754e-06
telesailen,10,0.5500000000000003,24748,2.1830676903798754e-06
itzultzailea,12,0.6699999999999999,24748,2.1830676903798754e-06
kloro,5,0.3200000000000003,24748,2.1830676903798754e-06
fanfarreetakoa,14,1.0099999999999998,24748,2.1830676903798754e-06
eskemak,7,0.54,24748,2.1830676903798754e-06
museoko,7,0.4899999999999997,24748,2.1830676903798754e-06
kronologikoki,13,0.8399999999999999,24748,2.1830676903798754e-06
ilustratutako,13,0.8399999999999999,24748,2.1830676903798754e-06
iraganeko,9,0.7599999999999998,24748,2.1830676903798754e-06
egutegiak,9,0.6200000000000001,24748,2.1830676903798754e-06
mendietaraino,13,0.8499999999999996,24748,2.1830676903798754e-06
madison,7,0.7399999999999999,24748,2.1830676903798754e-06
sintomen,8,0.5699999999999994,24748,2.1830676903798754e-06
bolaren,7,0.9299999999999996,24748,2.1830676903798754e-06
deportatu,9,0.5700000000000003,24748,2.1830676903798754e-06
ailegaturiko,12,0.8299999999999996,24748,2.1830676903798754e-06
bogotan,7,0.5299999999999998,24748,2.1830676903798754e-06
kantarien,9,0.4900000000000002,24748,2.1830676903798754e-06
samoako,7,0.6300000000000001,24748,2.1830676903798754e-06
kaskarra,8,0.5800000000000001,24748,2.1830676903798754e-06
momia,5,0.51,24748,2.1830676903798754e-06
aditz,5,0.3899999999999997,24748,2.1830676903798754e-06
itsasargia,10,0.8200000000000003,24748,2.1830676903798754e-06
mendiarekin,11,0.8700000000000001,24748,2.1830676903798754e-06
partikulek,10,0.6200000000000001,24748,2.1830676903798754e-06
irteeraren,10,0.7400000000000002,24748,2.1830676903798754e-06
lurpetik,8,0.5399999999999996,24748,2.1830676903798754e-06
laudion,7,0.48,24748,2.1830676903798754e-06
aurreratuena,12,0.6400000000000001,24748,2.1830676903798754e-06
arkitektoa,10,0.74,24748,2.1830676903798754e-06
heldutasun,10,0.63,24748,2.1830676903798754e-06
taldekideen,11,0.6499999999999999,24748,2.1830676903798754e-06
gaztelerazko,12,0.6900000000000001,24748,2.1830676903798754e-06
trikuharri,10,0.6399999999999999,24748,2.1830676903798754e-06
koruko,6,0.45,24748,2.1830676903798754e-06
zagreben,8,0.7599999999999998,24748,2.1830676903798754e-06
aldentzen,9,0.6400000000000001,24748,2.1830676903798754e-06
ekitaldirako,12,0.9200000000000002,24748,2.1830676903798754e-06
semearen,8,0.6599999999999999,24748,2.1830676903798754e-06
langileei,9,0.7700000000000005,24748,2.1830676903798754e-06
urruntzen,9,0.49,24748,2.1830676903798754e-06
borrokatik,10,0.7,24748,2.1830676903798754e-06
lerratzen,9,0.6599999999999997,24748,2.1830676903798754e-06
tximinia,8,0.6300000000000001,24748,2.1830676903798754e-06
hegazkinik,10,0.6399999999999999,24748,2.1830676903798754e-06
aulkian,7,0.6299999999999999,24748,2.1830676903798754e-06
eseri,5,0.31,24748,2.1830676903798754e-06
mintzatzeko,11,0.5900000000000003,24748,2.1830676903798754e-06
asanbladan,10,0.8600000000000003,24748,2.1830676903798754e-06
mintegia,8,0.6100000000000001,24748,2.1830676903798754e-06
estonieraz,10,0.6699999999999999,24748,2.1830676903798754e-06
lautadaren,10,0.5500000000000003,24748,2.1830676903798754e-06
abangoardiaren,14,1.1700000000000002,24748,2.1830676903798754e-06
federala,8,0.6799999999999999,24748,2.1830676903798754e-06
partzialki,10,0.6499999999999999,24748,2.1830676903798754e-06
apnea,5,0.5,24748,2.1830676903798754e-06
taldekoa,8,0.5099999999999998,24748,2.1830676903798754e-06
frantziari,10,0.5900000000000003,24748,2.1830676903798754e-06
dogma,5,0.6199999999999999,24748,2.1830676903798754e-06
konputazionalak,15,0.8300000000000001,24748,2.1830676903798754e-06
diagnostiko,11,0.7399999999999998,24748,2.1830676903798754e-06
bizikoa,7,0.4300000000000001,24748,2.1830676903798754e-06
erlijioarekin,13,0.8999999999999999,24748,2.1830676903798754e-06
zientziarekin,13,0.7900000000000005,24748,2.1830676903798754e-06
errusiak,8,0.5300000000000002,24748,2.1830676903798754e-06
megalitiko,10,1.3,24748,2.1830676903798754e-06
angeluko,8,0.5800000000000001,24748,2.1830676903798754e-06
hondartzarik,12,0.6699999999999999,24748,2.1830676903798754e-06
handienetariko,14,0.8599999999999999,24748,2.1830676903798754e-06
tearen,6,0.3699999999999999,24748,2.1830676903798754e-06
uztailaren,10,0.6799999999999999,24748,2.1830676903798754e-06
bidegorria,10,0.55,24748,2.1830676903798754e-06
kamiseta,8,0.5599999999999999,24748,2.1830676903798754e-06
alemanaren,10,0.5399999999999998,24748,2.1830676903798754e-06
idealismo,9,0.54,24748,2.1830676903798754e-06
ondarroako,10,0.77,24748,2.1830676903798754e-06
gutxikoak,9,0.7200000000000002,24748,2.1830676903798754e-06
orekatuak,9,0.5599999999999999,24748,2.1830676903798754e-06
ziega,5,0.48,24748,2.1830676903798754e-06
gogorapen,9,0.4799999999999997,24748,2.1830676903798754e-06
jaurlaritzarekin,16,0.8400000000000001,24748,2.1830676903798754e-06
suntsitzeko,11,0.7099999999999995,24748,2.1830676903798754e-06
tresnetan,9,0.55,24748,2.1830676903798754e-06
betearazlea,11,0.8299999999999996,24748,2.1830676903798754e-06
hiriburuetako,13,0.8900000000000001,24748,2.1830676903798754e-06
atena,5,0.5300000000000002,24748,2.1830676903798754e-06
auzokide,8,0.5900000000000003,24748,2.1830676903798754e-06
bakan,5,0.4699999999999997,24748,2.1830676903798754e-06
errepublikarekin,16,0.9499999999999992,24748,2.1830676903798754e-06
tratatzeko,10,0.6199999999999997,24748,2.1830676903798754e-06
adarrari,8,0.6100000000000003,24748,2.1830676903798754e-06
erregearekin,12,0.76,24748,2.1830676903798754e-06
kumuluaren,10,0.5899999999999999,24748,2.1830676903798754e-06
tontor,6,0.4399999999999999,24748,2.1830676903798754e-06
turin,5,0.47,24748,2.1830676903798754e-06
gurdiak,7,0.6300000000000001,24748,2.1830676903798754e-06
neurtzea,8,0.48,24748,2.1830676903798754e-06
kubikoa,7,0.4700000000000001,24748,2.1830676903798754e-06
zentratua,9,0.7200000000000002,24748,2.1830676903798754e-06
eskemetatik,11,0.6200000000000001,24748,2.1830676903798754e-06
prima,5,0.28,24748,2.1830676903798754e-06
argazkilaritzan,15,0.9499999999999996,24748,2.1830676903798754e-06
hartzaren,9,0.3900000000000001,24748,2.1830676903798754e-06
arrokarik,9,0.5100000000000002,24748,2.1830676903798754e-06
mutazio,7,0.4900000000000002,24748,2.1830676903798754e-06
galestarrek,11,0.73,24748,2.1830676903798754e-06
diseinatzaileak,15,0.99,24748,2.1830676903798754e-06
kuantiko,8,0.5299999999999998,24748,2.1830676903798754e-06
hartzaileari,12,0.69,24748,2.1830676903798754e-06
nikolas,7,0.3999999999999994,24748,2.1830676903798754e-06
bahitutako,10,0.54,24748,2.1830676903798754e-06
kristauei,9,0.69,24748,2.1830676903798754e-06
txirrindularirik,16,0.9699999999999998,24748,2.1830676903798754e-06
karstaren,9,0.71,24748,2.1830676903798754e-06
diziplinak,10,0.7300000000000004,24748,2.1830676903798754e-06
konposizioan,12,0.71,24748,2.1830676903798754e-06
lineal,6,0.4099999999999997,24748,2.1830676903798754e-06
abstraktuak,11,0.6700000000000004,24748,2.1830676903798754e-06
bereizketan,11,0.7700000000000005,24748,2.1830676903798754e-06
poloaren,8,0.5700000000000003,24748,2.1830676903798754e-06
arruntean,9,0.4400000000000001,24748,2.1830676903798754e-06
umoretsuak,10,0.6599999999999999,24748,2.1830676903798754e-06
landako,7,0.53,24748,2.1830676903798754e-06
harrian,7,0.5100000000000002,24748,2.1830676903798754e-06
hauteman,8,0.4900000000000002,24748,2.1830676903798754e-06
ekonomikoari,12,0.7199999999999998,24748,2.1830676903798754e-06
bidaltzeko,10,0.48,24748,2.1830676903798754e-06
axular,6,0.4700000000000001,24748,2.1830676903798754e-06
izadiaren,9,0.5900000000000001,24748,2.1830676903798754e-06
ekipo,5,0.3299999999999992,24748,2.1830676903798754e-06
berera,6,0.4100000000000001,24748,2.1830676903798754e-06
pertsonaiek,11,0.66,24748,2.1830676903798754e-06
ezagututako,11,0.6799999999999997,24748,2.1830676903798754e-06
angeluzuzen,11,0.8200000000000001,24748,2.1830676903798754e-06
apaingarria,11,0.6800000000000002,24748,2.1830676903798754e-06
kateari,7,0.5900000000000003,24748,2.1830676903798754e-06
baztangaren,11,0.6800000000000002,24748,2.1830676903798754e-06
prestatutako,12,0.8600000000000003,24748,2.1830676903798754e-06
agintariekin,12,0.7400000000000002,24748,2.1830676903798754e-06
buruzagitzapean,15,1.1800000000000006,24748,2.1830676903798754e-06
