Word,Length of characters,Median duration,Frequency rank,Relative frequency
pazarlama,9,0.5899999999999999,8503,2.7858774585368573e-05
enstitüye,9,0.7,8503,2.7858774585368573e-05
davrandılar,11,0.7799999999999998,8503,2.7858774585368573e-05
sevdiğimiz,10,0.53,8503,2.7858774585368573e-05
kaynakların,11,0.73,8503,2.7858774585368573e-05
duyulmayacak,12,0.6699999999999999,8503,2.7858774585368573e-05
sorarsanız,10,0.63,8503,2.7858774585368573e-05
bakmamalı,9,0.6700000000000004,8503,2.7858774585368573e-05
tablolarda,10,0.7899999999999999,8503,2.7858774585368573e-05
resmediliyor,12,0.7799999999999998,8503,2.7858774585368573e-05
i̇stikrarsızlık,15,0.89,8503,2.7858774585368573e-05
otomobiller,11,0.8,8503,2.7858774585368573e-05
hamanov,7,0.5,8503,2.7858774585368573e-05
i̇slamcı,8,0.4200000000000001,8503,2.7858774585368573e-05
davaysa,7,0.79,8503,2.7858774585368573e-05
yıldızlı,8,0.4199999999999999,8503,2.7858774585368573e-05
vatandaşlığı,12,0.7800000000000002,8503,2.7858774585368573e-05
söndürüldü,10,0.7599999999999998,8503,2.7858774585368573e-05
beşli,5,0.42,8503,2.7858774585368573e-05
tutuldu,7,0.5,8503,2.7858774585368573e-05
gevelemeyeceğiz,15,1.15,8503,2.7858774585368573e-05
ağzımızda,9,0.5800000000000001,8503,2.7858774585368573e-05
yaratmasını,11,0.5900000000000001,8503,2.7858774585368573e-05
tartışıyor,10,0.6499999999999999,8503,2.7858774585368573e-05
aşan,4,0.4599999999999999,8503,2.7858774585368573e-05
meseledir,9,0.71,8503,2.7858774585368573e-05
bulunabilecek,13,0.96,8503,2.7858774585368573e-05
terayağıyla,11,0.6299999999999999,8503,2.7858774585368573e-05
kurabiliyoruz,13,0.9500000000000002,8503,2.7858774585368573e-05
birbirimizle,12,0.7699999999999999,8503,2.7858774585368573e-05
çifte,5,0.29,8503,2.7858774585368573e-05
imzalamıştı,11,0.7000000000000002,8503,2.7858774585368573e-05
formula,7,0.4000000000000001,8503,2.7858774585368573e-05
kayıtdışı,9,0.4700000000000002,8503,2.7858774585368573e-05
nehri'nin,9,0.49,8503,2.7858774585368573e-05
kızartması,10,0.6099999999999999,8503,2.7858774585368573e-05
yükümlülükleri,14,0.7999999999999998,8503,2.7858774585368573e-05
harekatın,9,0.82,8503,2.7858774585368573e-05
taraftar,8,0.4900000000000002,8503,2.7858774585368573e-05
değerlendirilecek,17,1.0699999999999998,8503,2.7858774585368573e-05
planlanıyordu,13,0.8500000000000001,8503,2.7858774585368573e-05
uygulanmasını,13,0.6699999999999999,8503,2.7858774585368573e-05
dernek,6,0.47,8503,2.7858774585368573e-05
yaşamını,8,0.5,8503,2.7858774585368573e-05
tersi,5,0.27,8503,2.7858774585368573e-05
ülkemizdeyse,12,0.68,8503,2.7858774585368573e-05
aynısını,8,0.4599999999999999,8503,2.7858774585368573e-05
aileye,6,0.4399999999999999,8503,2.7858774585368573e-05
demos'un,8,0.5899999999999999,8503,2.7858774585368573e-05
kaddafi'ye,10,0.6600000000000001,8503,2.7858774585368573e-05
görüşlerini,11,0.6299999999999999,8503,2.7858774585368573e-05
uzaktan,7,0.55,8503,2.7858774585368573e-05
şüphecilerin,12,0.7200000000000001,8503,2.7858774585368573e-05
patlamanın,10,0.6700000000000002,8503,2.7858774585368573e-05
getirmekte,10,0.5800000000000001,8503,2.7858774585368573e-05
şüphesiz,8,0.5900000000000001,8503,2.7858774585368573e-05
çarpıcı,7,0.4900000000000002,8503,2.7858774585368573e-05
tereddüt,8,0.4299999999999997,8503,2.7858774585368573e-05
kamuoyunu,9,0.56,8503,2.7858774585368573e-05
işitildiği,10,0.54,8503,2.7858774585368573e-05
şiddetle,8,0.5199999999999998,8503,2.7858774585368573e-05
önerinin,8,0.5499999999999999,8503,2.7858774585368573e-05
patates,7,0.4599999999999999,8503,2.7858774585368573e-05
tesisindeki,11,0.7299999999999998,8503,2.7858774585368573e-05
çalışılacak,11,0.7200000000000002,8503,2.7858774585368573e-05
ışığına,7,0.3700000000000001,8503,2.7858774585368573e-05
ayaklandı,9,0.6099999999999999,8503,2.7858774585368573e-05
rastladı,8,0.5099999999999998,8503,2.7858774585368573e-05
parçalarına,11,0.6699999999999999,8503,2.7858774585368573e-05
odası,5,0.48,8503,2.7858774585368573e-05
kampanyanın,11,0.71,8503,2.7858774585368573e-05
parlamentoda,12,0.92,8503,2.7858774585368573e-05
parti'nin,9,0.55,8503,2.7858774585368573e-05
ir,2,0.1999999999999999,8503,2.7858774585368573e-05
süpriz,6,0.4500000000000002,8503,2.7858774585368573e-05
kemik,5,0.3099999999999998,8503,2.7858774585368573e-05
hayranı,7,0.5699999999999998,8503,2.7858774585368573e-05
çocukluğundan,13,0.6999999999999997,8503,2.7858774585368573e-05
çin,3,0.47,8503,2.7858774585368573e-05
br,2,0.1100000000000001,8503,2.7858774585368573e-05
yaşadığı,8,0.4500000000000002,8503,2.7858774585368573e-05
piyasasında,11,0.7599999999999998,8503,2.7858774585368573e-05
güvenilirliğinden,17,1.09,8503,2.7858774585368573e-05
performansı,11,0.75,8503,2.7858774585368573e-05
sergiliyor,10,0.7199999999999998,8503,2.7858774585368573e-05
grguriç,7,0.6699999999999999,8503,2.7858774585368573e-05
ülkesinin,9,0.4799999999999997,8503,2.7858774585368573e-05
akşama,6,0.4800000000000001,8503,2.7858774585368573e-05
schengen'i,10,0.52,8503,2.7858774585368573e-05
sarstı,6,0.5700000000000003,8503,2.7858774585368573e-05
bükreş'e,8,0.45,8503,2.7858774585368573e-05
yapıyorlar,10,0.6699999999999999,8503,2.7858774585368573e-05
ihtilafi,8,0.5500000000000003,8503,2.7858774585368573e-05
değiştirebilecekler,19,1.16,8503,2.7858774585368573e-05
açıklıyor,9,0.69,8503,2.7858774585368573e-05
janica,6,0.51,8503,2.7858774585368573e-05
konuşuyorlar,12,0.8499999999999996,8503,2.7858774585368573e-05
olmadılar,9,0.73,8503,2.7858774585368573e-05
mücadelesine,12,0.7400000000000002,8503,2.7858774585368573e-05
aklama,6,0.3900000000000001,8503,2.7858774585368573e-05
hissettim,9,0.6000000000000001,8503,2.7858774585368573e-05
uğramış,7,0.4499999999999999,8503,2.7858774585368573e-05
aliyor,6,0.4599999999999999,8503,2.7858774585368573e-05
zulme,5,0.31,8503,2.7858774585368573e-05
bayramın,8,0.54,8503,2.7858774585368573e-05
yıkım,5,0.3799999999999999,8503,2.7858774585368573e-05
müziği,6,0.42,8503,2.7858774585368573e-05
tatile,6,0.4000000000000001,8503,2.7858774585368573e-05
çıkıyorlar,10,0.5799999999999998,8503,2.7858774585368573e-05
şarkısından,11,0.6800000000000002,8503,2.7858774585368573e-05
krallık,7,0.48,8503,2.7858774585368573e-05
türkçe,6,0.3000000000000002,8503,2.7858774585368573e-05
mülteciler,10,0.63,8503,2.7858774585368573e-05
bariz,5,0.4999999999999998,8503,2.7858774585368573e-05
yüzyılda,8,0.4300000000000001,8503,2.7858774585368573e-05
önemini,7,0.4299999999999999,8503,2.7858774585368573e-05
i̇bar,5,0.38,8503,2.7858774585368573e-05
zagreb,6,0.54,8503,2.7858774585368573e-05
istifayı,8,0.4800000000000001,8503,2.7858774585368573e-05
seçilmedi,9,0.6300000000000001,8503,2.7858774585368573e-05
belirli,7,0.29,8503,2.7858774585368573e-05
babasını,8,0.4299999999999997,8503,2.7858774585368573e-05
arar,4,0.4100000000000001,8503,2.7858774585368573e-05
pişman,6,0.51,8503,2.7858774585368573e-05
yetmiyordu,10,0.5999999999999996,8503,2.7858774585368573e-05
kömür,5,0.3299999999999999,8503,2.7858774585368573e-05
düşürücü,8,0.4300000000000001,8503,2.7858774585368573e-05
ihracatı,8,0.73,8503,2.7858774585368573e-05
cluj'da,7,0.4199999999999999,8503,2.7858774585368573e-05
kuracak,7,0.6099999999999999,8503,2.7858774585368573e-05
durumdu,7,0.48,8503,2.7858774585368573e-05
aşamasında,10,0.7400000000000002,8503,2.7858774585368573e-05
belirlenme,10,0.55,8503,2.7858774585368573e-05
değiştirecek,12,0.6899999999999995,8503,2.7858774585368573e-05
görünümünü,10,0.5099999999999998,8503,2.7858774585368573e-05
eklenmesi,9,0.69,8503,2.7858774585368573e-05
yarışının,9,0.4200000000000004,8503,2.7858774585368573e-05
yasaklanmıştı,13,0.91,8503,2.7858774585368573e-05
sekteye,7,0.5299999999999998,8503,2.7858774585368573e-05
gelebilen,9,0.5099999999999998,8503,2.7858774585368573e-05
kuzeydekilerden,15,0.9699999999999998,8503,2.7858774585368573e-05
aşağısındaki,12,0.7400000000000002,8503,2.7858774585368573e-05
beklendiği,10,0.6700000000000002,8503,2.7858774585368573e-05
uğrayabilir,11,0.6800000000000002,8503,2.7858774585368573e-05
onaylamasına,12,0.7,8503,2.7858774585368573e-05
ırk,3,0.3199999999999998,8503,2.7858774585368573e-05
orenburg,8,0.5399999999999998,8503,2.7858774585368573e-05
i̇haleyi,8,0.47,8503,2.7858774585368573e-05
sırası,6,0.3999999999999999,8503,2.7858774585368573e-05
düşünme,7,0.3500000000000001,8503,2.7858774585368573e-05
denklemi,8,0.4299999999999999,8503,2.7858774585368573e-05
ayrıldığınızda,14,0.6600000000000001,8503,2.7858774585368573e-05
yaşadınız,9,0.5099999999999998,8503,2.7858774585368573e-05
polancec'in,11,0.7499999999999999,8503,2.7858774585368573e-05
düşünülemezdi,13,0.9700000000000002,8503,2.7858774585368573e-05
davalarına,10,0.6499999999999999,8503,2.7858774585368573e-05
inanıyorum,10,0.48,8503,2.7858774585368573e-05
yapabileceklerine,17,0.93,8503,2.7858774585368573e-05
olmanız,7,0.3700000000000001,8503,2.7858774585368573e-05
misyonlarda,11,0.6900000000000001,8503,2.7858774585368573e-05
şeylere,7,0.3799999999999999,8503,2.7858774585368573e-05
tarz,4,0.2300000000000001,8503,2.7858774585368573e-05
hazırlıyorsunuz,15,0.8699999999999997,8503,2.7858774585368573e-05
dışarıdan,9,0.5399999999999998,8503,2.7858774585368573e-05
sunnyside,9,0.64,8503,2.7858774585368573e-05
ulaşmayı,8,0.54,8503,2.7858774585368573e-05
mostar'da,9,0.6400000000000001,8503,2.7858774585368573e-05
esirler,7,0.5900000000000001,8503,2.7858774585368573e-05
kamenica,8,0.55,8503,2.7858774585368573e-05
kampına,7,0.4400000000000001,8503,2.7858774585368573e-05
düşünmeyeceğim,14,0.8799999999999999,8503,2.7858774585368573e-05
gönderildiler,13,0.8900000000000001,8503,2.7858774585368573e-05
belirleyici,11,0.5900000000000001,8503,2.7858774585368573e-05
yapamadı,8,0.56,8503,2.7858774585368573e-05
kazanım,7,0.3900000000000001,8503,2.7858774585368573e-05
getirilme,9,0.5099999999999998,8503,2.7858774585368573e-05
sınıfına,8,0.3900000000000001,8503,2.7858774585368573e-05
mekanı,6,0.4500000000000002,8503,2.7858774585368573e-05
mahallede,9,0.5,8503,2.7858774585368573e-05
esasen,6,0.5399999999999999,8503,2.7858774585368573e-05
sokuluyor,9,0.6099999999999999,8503,2.7858774585368573e-05
afrikalı,8,0.48,8503,2.7858774585368573e-05
ziyaretine,10,0.5800000000000001,8503,2.7858774585368573e-05
ebeveynler,10,0.7100000000000001,8503,2.7858774585368573e-05
arayanların,11,0.5799999999999998,8503,2.7858774585368573e-05
derneğin,8,0.4299999999999999,8503,2.7858774585368573e-05
yönlü,5,0.3799999999999999,8503,2.7858774585368573e-05
yükümlülüğün,12,0.6799999999999999,8503,2.7858774585368573e-05
olmasından,10,0.6100000000000001,8503,2.7858774585368573e-05
konserde,8,0.7999999999999998,8503,2.7858774585368573e-05
sürdürmek,9,0.5700000000000003,8503,2.7858774585368573e-05
alandaki,8,0.4599999999999999,8503,2.7858774585368573e-05
başlatıp,8,0.4599999999999999,8503,2.7858774585368573e-05
takımdı,7,0.48,8503,2.7858774585368573e-05
türklerinin,11,0.5699999999999998,8503,2.7858774585368573e-05
kuzeyini,8,0.4599999999999999,8503,2.7858774585368573e-05
paylaşma,8,0.54,8503,2.7858774585368573e-05
yoksullara,10,0.55,8503,2.7858774585368573e-05
zamanıdır,9,0.6100000000000003,8503,2.7858774585368573e-05
tarzı,5,0.4100000000000001,8503,2.7858774585368573e-05
memnunlar,9,0.77,8503,2.7858774585368573e-05
edilmeden,9,0.6699999999999999,8503,2.7858774585368573e-05
dökme,5,0.37,8503,2.7858774585368573e-05
evde,4,0.3199999999999998,8503,2.7858774585368573e-05
çekildiler,10,0.6799999999999997,8503,2.7858774585368573e-05
yarıştan,8,0.4400000000000001,8503,2.7858774585368573e-05
profesör,8,0.52,8503,2.7858774585368573e-05
etrafımda,9,0.6499999999999999,8503,2.7858774585368573e-05
grevler,7,0.4299999999999997,8503,2.7858774585368573e-05
özeren,6,0.5599999999999998,8503,2.7858774585368573e-05
değerlendirmeye,15,0.73,8503,2.7858774585368573e-05
büyüklükteki,12,0.6599999999999999,8503,2.7858774585368573e-05
tepsisini,9,0.5599999999999996,8503,2.7858774585368573e-05
çağırdı,7,0.5000000000000004,8503,2.7858774585368573e-05
gerekti,7,0.5999999999999996,8503,2.7858774585368573e-05
kayıtlarına,11,0.5,8503,2.7858774585368573e-05
abartmamaya,11,0.6299999999999999,8503,2.7858774585368573e-05
i̇srail'di,10,0.7800000000000002,8503,2.7858774585368573e-05
i̇lişkileri,11,0.6,8503,2.7858774585368573e-05
etkileyen,9,0.54,8503,2.7858774585368573e-05
lokantamız,10,0.6199999999999999,8503,2.7858774585368573e-05
hasan,5,0.38,8503,2.7858774585368573e-05
sayımı,6,0.3200000000000003,8503,2.7858774585368573e-05
tercüman,8,0.44,8503,2.7858774585368573e-05
öldürdüler,10,0.7400000000000002,8503,2.7858774585368573e-05
çocuğumuzu,10,0.6599999999999999,8503,2.7858774585368573e-05
i̇srailli,9,0.5999999999999999,8503,2.7858774585368573e-05
düşünmeli,9,0.5900000000000003,8503,2.7858774585368573e-05
fouere,6,0.6699999999999999,8503,2.7858774585368573e-05
teşkilata,9,0.6799999999999999,8503,2.7858774585368573e-05
yığınla,7,0.4599999999999999,8503,2.7858774585368573e-05
nikoliç'in,10,0.69,8503,2.7858774585368573e-05
avusturyalı,11,0.7200000000000001,8503,2.7858774585368573e-05
ikisini,7,0.42,8503,2.7858774585368573e-05
durgun,6,0.4399999999999999,8503,2.7858774585368573e-05
hollanda,8,0.51,8503,2.7858774585368573e-05
parladı,7,0.52,8503,2.7858774585368573e-05
tavrıyla,8,0.48,8503,2.7858774585368573e-05
şampiyon,8,0.5,8503,2.7858774585368573e-05
minsk'te,8,0.63,8503,2.7858774585368573e-05
ağırlığını,10,0.5899999999999999,8503,2.7858774585368573e-05
reddediyordu,12,0.8400000000000001,8503,2.7858774585368573e-05
çekimlerin,10,0.6799999999999999,8503,2.7858774585368573e-05
basitti,7,0.69,8503,2.7858774585368573e-05
paktın,6,0.51,8503,2.7858774585368573e-05
kafelerde,9,0.5099999999999998,8503,2.7858774585368573e-05
güvenmelerini,13,0.6499999999999999,8503,2.7858774585368573e-05
içmekten,8,0.5299999999999998,8503,2.7858774585368573e-05
sağlamak,8,0.4900000000000002,8503,2.7858774585368573e-05
vazgeçeceğini,13,0.8500000000000005,8503,2.7858774585368573e-05
düşünürdü,9,0.6000000000000005,8503,2.7858774585368573e-05
başıma,6,0.3299999999999998,8503,2.7858774585368573e-05
anlamıyorum,11,0.6999999999999997,8503,2.7858774585368573e-05
grevinin,8,0.4599999999999999,8503,2.7858774585368573e-05
kaldınız,8,0.48,8503,2.7858774585368573e-05
kadastro,8,0.5700000000000001,8503,2.7858774585368573e-05
açlık,5,0.4099999999999999,8503,2.7858774585368573e-05
sürüncemedeydi,14,0.9500000000000002,8503,2.7858774585368573e-05
ayrımcılığı,11,0.6099999999999999,8503,2.7858774585368573e-05
hakkari'de,10,0.85,8503,2.7858774585368573e-05
bütünleşmesi,12,0.77,8503,2.7858774585368573e-05
maksim,6,0.6700000000000002,8503,2.7858774585368573e-05
kararıyla,9,0.76,8503,2.7858774585368573e-05
kredinin,8,0.56,8503,2.7858774585368573e-05
cikuli,6,0.4000000000000001,8503,2.7858774585368573e-05
vadesi,6,0.55,8503,2.7858774585368573e-05
sandalyesi,10,0.6000000000000001,8503,2.7858774585368573e-05
orijinalin,10,0.6499999999999999,8503,2.7858774585368573e-05
sınav,5,0.2999999999999998,8503,2.7858774585368573e-05
tudjman'ın,10,0.6300000000000001,8503,2.7858774585368573e-05
kategori,8,0.49,8503,2.7858774585368573e-05
mirası,6,0.6299999999999999,8503,2.7858774585368573e-05
ödenmemesine,12,0.6800000000000002,8503,2.7858774585368573e-05
sorunuydu,9,0.5800000000000001,8503,2.7858774585368573e-05
getiriliyor,11,0.79,8503,2.7858774585368573e-05
elyazısıyla,11,0.5900000000000001,8503,2.7858774585368573e-05
kirin,5,0.3399999999999999,8503,2.7858774585368573e-05
buun,4,0.3599999999999999,8503,2.7858774585368573e-05
başlattıysa,11,0.8300000000000001,8503,2.7858774585368573e-05
teorisiydi,10,0.6800000000000002,8503,2.7858774585368573e-05
si,2,0.5399999999999999,8503,2.7858774585368573e-05
olmuyordu,9,0.7400000000000002,8503,2.7858774585368573e-05
şeker,5,0.6499999999999999,8503,2.7858774585368573e-05
şarkılarını,11,0.6499999999999999,8503,2.7858774585368573e-05
zaptediyor,10,0.7599999999999998,8503,2.7858774585368573e-05
gösterdiler,11,0.8799999999999999,8503,2.7858774585368573e-05
tanıtıyorlar,12,0.7800000000000002,8503,2.7858774585368573e-05
mutlaka,7,0.52,8503,2.7858774585368573e-05
geliştirildi,12,0.79,8503,2.7858774585368573e-05
glavas,6,0.48,8503,2.7858774585368573e-05
verilmemeli,11,0.6000000000000001,8503,2.7858774585368573e-05
danışmadan,10,0.6699999999999997,8503,2.7858774585368573e-05
tarihiniz,9,0.81,8503,2.7858774585368573e-05
dışlıyor,8,0.6099999999999999,8503,2.7858774585368573e-05
aksine,6,0.4899999999999997,8503,2.7858774585368573e-05
anlamam,7,0.4099999999999999,8503,2.7858774585368573e-05
makaleden,9,0.6699999999999999,8503,2.7858774585368573e-05
gündemi,7,0.4200000000000004,8503,2.7858774585368573e-05
olayların,9,0.47,8503,2.7858774585368573e-05
geleneğiniz,11,0.6400000000000001,8503,2.7858774585368573e-05
kuruma,6,0.4,8503,2.7858774585368573e-05
hayati,6,0.4300000000000001,8503,2.7858774585368573e-05
bar,3,0.26,8503,2.7858774585368573e-05
birleşebilir,12,0.7400000000000002,8503,2.7858774585368573e-05
kulelerde,9,0.56,8503,2.7858774585368573e-05
zahmet,6,0.4399999999999999,8503,2.7858774585368573e-05
morallerin,10,0.5399999999999999,8503,2.7858774585368573e-05
yordanova,9,0.99,8503,2.7858774585368573e-05
ezilmedik,9,0.6799999999999997,8503,2.7858774585368573e-05
çökmedik,8,0.6400000000000001,8503,2.7858774585368573e-05
has,3,0.2399999999999997,8503,2.7858774585368573e-05
yanıtlamadı,11,0.7200000000000002,8503,2.7858774585368573e-05
aralığa,7,0.3699999999999999,8503,2.7858774585368573e-05
savaşın,7,0.4600000000000001,8503,2.7858774585368573e-05
müzakerelerle,13,0.9300000000000002,8503,2.7858774585368573e-05
kendine,7,0.4600000000000001,8503,2.7858774585368573e-05
sonundan,8,0.6099999999999999,8503,2.7858774585368573e-05
aldırmıyor,10,0.8400000000000003,8503,2.7858774585368573e-05
değin,5,0.2700000000000002,8503,2.7858774585368573e-05
diz,3,0.1899999999999999,8503,2.7858774585368573e-05
yenilmedik,10,0.77,8503,2.7858774585368573e-05
düşündüğünü,11,0.51,8503,2.7858774585368573e-05
oybirliğiyle,12,0.6000000000000001,8503,2.7858774585368573e-05
zorudur,7,0.6100000000000003,8503,2.7858774585368573e-05
belgenin,8,0.74,8503,2.7858774585368573e-05
ortaçağ,7,0.5400000000000003,8503,2.7858774585368573e-05
makbule,7,0.5700000000000001,8503,2.7858774585368573e-05
istifasından,12,0.7999999999999998,8503,2.7858774585368573e-05
kelmendi'nin,12,0.74,8503,2.7858774585368573e-05
denilmesine,11,0.5999999999999999,8503,2.7858774585368573e-05
benzemiyor,10,0.73,8503,2.7858774585368573e-05
başarısını,10,0.5300000000000002,8503,2.7858774585368573e-05
desteğinin,10,0.6399999999999999,8503,2.7858774585368573e-05
balkabağına,11,1.03,8503,2.7858774585368573e-05
kesildi,7,0.5899999999999999,8503,2.7858774585368573e-05
meblağ,6,0.4599999999999999,8503,2.7858774585368573e-05
panasonic,9,0.6400000000000001,8503,2.7858774585368573e-05
sırbistanda,11,0.7000000000000002,8503,2.7858774585368573e-05
izlenecek,9,0.7099999999999995,8503,2.7858774585368573e-05
saldırgan,9,0.63,8503,2.7858774585368573e-05
güvenmememiz,12,0.8199999999999998,8503,2.7858774585368573e-05
koşacaktı,9,0.75,8503,2.7858774585368573e-05
olmuşa,6,0.3500000000000001,8503,2.7858774585368573e-05
soykırımla,10,0.6500000000000001,8503,2.7858774585368573e-05
soruları,8,0.4499999999999999,8503,2.7858774585368573e-05
generallerin,12,0.6800000000000002,8503,2.7858774585368573e-05
yetkisini,9,0.4500000000000002,8503,2.7858774585368573e-05
açılmalarına,12,0.7799999999999998,8503,2.7858774585368573e-05
kongresinde,11,0.6700000000000002,8503,2.7858774585368573e-05
ellilerde,9,0.6200000000000001,8503,2.7858774585368573e-05
sandton'a,9,0.6000000000000001,8503,2.7858774585368573e-05
lise,4,0.29,8503,2.7858774585368573e-05
iakovakis,9,0.96,8503,2.7858774585368573e-05
yüzm,4,0.3200000000000003,8503,2.7858774585368573e-05
ortalamanın,11,0.6000000000000001,8503,2.7858774585368573e-05
engellide,9,0.6899999999999995,8503,2.7858774585368573e-05
aşkını,6,0.3999999999999999,8503,2.7858774585368573e-05
bulmayı,7,0.4000000000000001,8503,2.7858774585368573e-05
maalesef,8,0.71,8503,2.7858774585368573e-05
koruganın,9,0.5700000000000001,8503,2.7858774585368573e-05
satıcılık,9,0.5499999999999998,8503,2.7858774585368573e-05
kıyafetler,10,0.6699999999999999,8503,2.7858774585368573e-05
yetkilileri,11,0.7599999999999999,8503,2.7858774585368573e-05
çıkacaklar,10,0.8799999999999999,8503,2.7858774585368573e-05
sahnesine,9,0.6500000000000001,8503,2.7858774585368573e-05
arabalar,8,0.52,8503,2.7858774585368573e-05
ayvazi'ye,9,0.69,8503,2.7858774585368573e-05
mladiç'i,8,0.5,8503,2.7858774585368573e-05
vermekte,8,0.4399999999999999,8503,2.7858774585368573e-05
dışlanmadı,10,0.71,8503,2.7858774585368573e-05
periklis,8,0.73,8503,2.7858774585368573e-05
aynen,5,0.4099999999999999,8503,2.7858774585368573e-05
aşmaya,6,0.53,8503,2.7858774585368573e-05
ortamına,8,0.5700000000000001,8503,2.7858774585368573e-05
bölünecek,9,0.5500000000000003,8503,2.7858774585368573e-05
hersek,6,0.4999999999999999,8503,2.7858774585368573e-05
eskisi,6,0.3600000000000001,8503,2.7858774585368573e-05
yapılmiyor,10,0.7200000000000002,8503,2.7858774585368573e-05
harizaj,7,0.6599999999999999,8503,2.7858774585368573e-05
düzenlenmesi,12,0.7,8503,2.7858774585368573e-05
yaklaşımın,10,0.56,8503,2.7858774585368573e-05
konması,7,0.5,8503,2.7858774585368573e-05
arnavutluk'taki,15,1.16,8503,2.7858774585368573e-05
tanıdığını,10,0.4700000000000002,8503,2.7858774585368573e-05
çıkarılmadı,11,0.75,8503,2.7858774585368573e-05
medyadan,8,0.49,8503,2.7858774585368573e-05
süreleri,8,0.4399999999999999,8503,2.7858774585368573e-05
başarabildiniz,14,0.8399999999999999,8503,2.7858774585368573e-05
mimar,5,0.4199999999999999,8503,2.7858774585368573e-05
filtreleri,10,0.65,8503,2.7858774585368573e-05
koalisyonlar,12,0.9499999999999996,8503,2.7858774585368573e-05
yaralandım,10,0.5400000000000003,8503,2.7858774585368573e-05
giriyoruz,9,0.73,8503,2.7858774585368573e-05
söylenti,8,0.5599999999999999,8503,2.7858774585368573e-05
yarışmacılar,12,0.75,8503,2.7858774585368573e-05
atlatması,9,0.5200000000000005,8503,2.7858774585368573e-05
kalburüstü,10,0.6099999999999999,8503,2.7858774585368573e-05
liderden,8,0.56,8503,2.7858774585368573e-05
osmanagiç'in,12,0.8200000000000001,8503,2.7858774585368573e-05
doksana,7,0.4499999999999997,8503,2.7858774585368573e-05
oruçtan,7,0.4599999999999999,8503,2.7858774585368573e-05
moldovan,8,0.5700000000000001,8503,2.7858774585368573e-05
et,2,0.2000000000000001,8503,2.7858774585368573e-05
kesimler,8,0.4599999999999999,8503,2.7858774585368573e-05
yemekleri,9,0.4899999999999997,8503,2.7858774585368573e-05
yiyorlar,8,0.6500000000000004,8503,2.7858774585368573e-05
maniou,6,0.59,8503,2.7858774585368573e-05
uyarı,5,0.3200000000000003,8503,2.7858774585368573e-05
taraflar,8,0.4800000000000001,8503,2.7858774585368573e-05
maaşımız,8,0.6000000000000001,8503,2.7858774585368573e-05
prototipi,9,0.8300000000000001,8503,2.7858774585368573e-05
kullanamayacak,14,1.02,8503,2.7858774585368573e-05
tuz,3,0.2999999999999998,8503,2.7858774585368573e-05
krediyi,7,0.36,8503,2.7858774585368573e-05
vereceği,8,0.4199999999999999,8503,2.7858774585368573e-05
gelişecek,9,0.71,8503,2.7858774585368573e-05
savaşan,7,0.4800000000000002,8503,2.7858774585368573e-05
semti,5,0.3500000000000001,8503,2.7858774585368573e-05
heves,5,0.33,8503,2.7858774585368573e-05
rukavina,8,0.5299999999999998,8503,2.7858774585368573e-05
nuremberg'de,12,0.74,8503,2.7858774585368573e-05
projelerinde,12,0.6200000000000001,8503,2.7858774585368573e-05
fazlanın,8,0.7,8503,2.7858774585368573e-05
kuruyor,7,0.47,8503,2.7858774585368573e-05
bükreş'i,8,0.5,8503,2.7858774585368573e-05
çözüldü,7,0.5700000000000003,8503,2.7858774585368573e-05
fırtınalar,10,0.68,8503,2.7858774585368573e-05
parlamenter,11,0.7499999999999999,8503,2.7858774585368573e-05
kınandılar,10,0.98,8503,2.7858774585368573e-05
turkiye,7,0.52,8503,2.7858774585368573e-05
duyulmuyor,10,0.6600000000000001,8503,2.7858774585368573e-05
yoksun,6,0.48,8503,2.7858774585368573e-05
başındadır,10,0.71,8503,2.7858774585368573e-05
sancak'taki,11,0.6600000000000001,8503,2.7858774585368573e-05
i̇çlerinden,11,0.71,8503,2.7858774585368573e-05
çığlıkları,10,0.49,8503,2.7858774585368573e-05
tilea,5,0.3700000000000001,8503,2.7858774585368573e-05
seyyar,6,0.4099999999999999,8503,2.7858774585368573e-05
kuşkulu,7,0.4200000000000001,8891,1.8572516390245713e-05
batmış,6,0.455,8891,1.8572516390245713e-05
borca,5,0.3899999999999999,8891,1.8572516390245713e-05
gırtlağına,10,0.6100000000000001,8891,1.8572516390245713e-05
dallar,6,0.475,8891,1.8572516390245713e-05
krediye,7,0.4100000000000001,8891,1.8572516390245713e-05
alınamadı,9,0.7,8891,1.8572516390245713e-05
popov,5,0.555,8891,1.8572516390245713e-05
yapılmamasından,15,0.94,8891,1.8572516390245713e-05
meyrema,7,0.5800000000000002,8891,1.8572516390245713e-05
ödemeyen,8,0.4399999999999998,8891,1.8572516390245713e-05
müfredatta,10,0.74,8891,1.8572516390245713e-05
faturalarını,12,0.68,8891,1.8572516390245713e-05
uygulanmaları,13,0.7449999999999999,8891,1.8572516390245713e-05
sıkıntılar,10,0.6149999999999999,8891,1.8572516390245713e-05
madende,7,0.7899999999999999,8891,1.8572516390245713e-05
ayrıldıklarında,15,1.035,8891,1.8572516390245713e-05
pahalılanıyor,13,1.0650000000000002,8891,1.8572516390245713e-05
yenmek,6,0.4099999999999999,8891,1.8572516390245713e-05
saldırıları,11,0.6849999999999999,8891,1.8572516390245713e-05
garantörlük,11,0.6299999999999999,8891,1.8572516390245713e-05
